Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	ID	product_name	Weight [gram/serving]	carbon-footprint_100g	CO2 rating	FAT	WATER	energy_100g	PROT	category	parent_category	main_category	price_per_100g	store_currency
238	238	238	238	238	238	238	238	238	5010029000504	Weetabix	100	49.0	75.905	1.0450000000000002	1.07648747874936	1454.0053741288916	11.120675526637992	Ceralien, weitere	muesli_ceralien	Carbs		
239	239	239	239	239	239	239	239	239	4316268499583	Kornmühle Schokochips	100	51.0	78.898	3.3009791147896976	1.54213929135021	1514.655755153558	9.113599879296448	Ceralien, Cornflakes	muesli_ceralien	Carbs		
240	240	240	240	240	240	240	240	240	4311596475087	Honey  Wheat - Weizenkost Mit Honig	100	54.0	99.234	1.8702351495377656	4.49563479386128	1609.793433237989	3.5349999513609203	Ceralien, weitere	muesli_ceralien	Carbs	0.332	EURO
241	241	241	241	241	241	241	241	241	9000331606101	Manner Knusper Müsli	100	86.0	102.906	16.289411296997727	5.506793718636152	1805.7814346900643	8.870945927211302	Knuspermüsli	muesli_ceralien	Carbs	0.93	EURO
242	242	242	242	242	242	242	242	242	4008391042100	Seitenbacher Vollkorn-Früchtemüsli	100	85.0	126.285	6.994450017613393	15.8001471880887	1434.4399056861373	10.257077937417568	Bircher- &amp; Fruchtmüsli	muesli_ceralien	Carbs	0.858	EURO
243	243	243	243	243	243	243	243	243	29052486	Crunchy Granola Bites Haselnuss	100	111.0	130.005	16.974858791945177	6.781456609728579	1508.0127199702322	12.435272756896524	Ceralien, weitere	muesli_ceralien	Carbs	3.98	EURO
244	244	244	244	244	244	244	244	244	4335896527512	K Classic flakes&dark Chocolate	100	94.0	132.70600000000002	9.24133254374802	5.35694154252067	1583.0540806322683	8.38774572409179	Ceralien, Cornflakes	muesli_ceralien	Carbs	0.266	EURO
245	245	245	245	245	245	245	245	245	4000540003529	Kölln Müsli Knusper Kokos '30% weniger Fett'	100	107.0	133.14700000000002	12.883321845403467	7.33790642022764	1702.2015578378393	10.474170849642674	Knuspermüsli	muesli_ceralien	Carbs	1.55	EURO
246	246	246	246	246	246	246	246	246	4000521661007	Dr. Oetker Vitalis Früchtemüsli	100	85.0	143.563	5.257010764584765	19.8512558635608	1307.597045916033	8.34520104263826	Bircher- &amp; Fruchtmüsli	muesli_ceralien	Carbs	0.466	EURO
247	247	247	247	247	247	247	247	247	4311501481547	EDEKA Knusper Müsli Triple Choc	100	126.0	152.833	16.58379374833195	7.19822214414691	1802.3457797016806	8.211193139208488	Nuss- &amp; Schokomüsli	muesli_ceralien	Carbs	1.3730000000000002	EURO
248	248	248	248	248	248	248	248	248	9004617063183	Verival Bio Honig Crunchy	100	126.0	155.069	15.782336300965426	7.352684029313298	1782.0698761030048	8.273477919255193	Knuspermüsli	muesli_ceralien	Carbs	1.3199999999999998	EURO
249	249	249	249	249	249	249	249	249	8008698007501	Dr. Schär Müsli Fruit glutenfrei 375 g	100	121.0	167.58599999999996	9.219184250436694	18.7313502986566	1408.7593379115212	12.102390083483265	Bircher- &amp; Fruchtmüsli	muesli_ceralien	Carbs	1.97	EURO
250	250	250	250	250	250	250	250	250	4015637883106	BAUCKHOF 6-Korn Flocken	100	110.0	178.66299999999995	2.8250045002226534	12.0000079999746	1455.0007999988406	9.200057000215688	Basis- &amp; Getreidemüsli	muesli_ceralien	Carbs		
251	251	251	251	251	251	251	251	251	20101268	Crownfield - Nougat Kissen / Nougat Bits - 750 g	100	162.0	212.526	14.160070320731164	3.5658140039179598	1808.6915667954447	5.857422481422629	Ceralien, Cornflakes	muesli_ceralien	Carbs	0.266	EURO
252	252	252	252	252	252	252	252	252	20573782	Crownfield Banana Choco Puffs	100	157.0	231.509	11.373768692034972	6.45186903521693	1563.446451877772	5.503076329811913	Ceralien, weitere	muesli_ceralien	Carbs		
253	253	253	253	253	253	253	253	253	3387390333008	Nestle Cini Minis Zimt 375 g	100	98.0	254.142	5.4539428535027765	3.6185367441938903	653.2853207579536	1.0945795026654297	Ceralien, weitere	muesli_ceralien	Carbs	0.2	EURO
254	254	254	254	254	254	254	254	254	4005009100542	Tortilla Chips Meersalz	100	55.0	53.102	25.16800000000001	5.083	1918.4	13.321000000000002	Tortilla Chips	knabbergebaeck	Carbs	0.29700000000000004	EURO
255	255	255	255	255	255	255	255	255	5908221103461	Billy Tiger Maissnacks	100	50.0	84.116	1.1	11.0	1480.0	8.8	Erdnuss- &amp; Maisflips	knabbergebaeck	Carbs		
256	256	256	256	256	256	256	256	256	4001242004197	Chio Mikrowellen Popcorn salzig	100	97.0	99.305	21.05487538759745	5.48623490808342	1803.5556759863807	13.825944225756082	Popcorn	knabbergebaeck	Carbs	1.66	EURO
257	257	257	257	257	257	257	257	257	4335896652573	Ziebelringe	100	93.0	99.429	28.040693652451104	9.67134278051957	1958.5330894399408	5.6350006108205575	Erdnuss- &amp; Maisflips	knabbergebaeck	Carbs		
258	258	258	258	258	258	258	258	258	7616800816333	Migros Bio Chips Nature	100	68.0	99.539	28.565566785687018	53.1690335625978	1271.7853975420505	1.3511636956351374	Kartoffelchips	knabbergebaeck	Carbs		
259	259	259	259	259	259	259	259	259	4005009103352	Süsskartoffelchips mit Rosmarin	100	73.0	99.709	31.08745299295532	48.673176879542396	1397.1436883898846	0.8615401290138379	Kartoffelchips	knabbergebaeck	Carbs	6.38	EURO
260	260	260	260	260	260	260	260	260	4003586000354	funny-frisch Chipsfrisch ungarisch 250 g	100	75.0	103.231	29.826238307310962	47.4485173312344	1344.005168331332	1.7841214928753883	Kartoffelchips	knabbergebaeck	Carbs		
261	261	261	261	261	261	261	261	261	4018077711619	Lorenz Naturals mit Rosmarin	100	70.0	108.711	25.755086375894717	52.365492537246105	1192.9352293275979	1.6605767398325844	Kartoffelchips	knabbergebaeck	Carbs	0.747	EURO
262	262	262	262	262	262	262	262	262	4060800182760	Lay's Sticks Bacon	100	76.0	110.484	15.349815726653327	8.47854035824321	1529.2092317804377	3.907572661428565	Kartoffelchips	knabbergebaeck	Carbs	0.74	EURO
263	263	263	263	263	263	263	263	263	4017100740800	Lorenz Erdnußlocken Classic	100	103.0	110.7	18.419907915169926	10.6929006739381	1762.9520240918719	13.7946151039829	Erdnuss- &amp; Maisflips	knabbergebaeck	Carbs		
264	264	264	264	264	264	264	264	264	4104420052321	Alnatura Demeter Vollkorn-Salzbrezeln	100	69.0	112.584	5.291292016960214	12.6979120795261	1388.179521687298	8.087142804800148	Laugenstangen &amp; -Brezeln	knabbergebaeck	Carbs		
265	265	265	265	265	265	265	265	265	4009418109554	Tip Salzbrezeln	100	88.0	119.92	8.958705333051045	0.11485299025106	1554.6033952939003	9.837826507914588	Laugenstangen &amp; -Brezeln	knabbergebaeck	Carbs		
266	266	266	266	266	266	266	266	266	5017764900410	Kettle Veg Chips Sea Salt	100	75.0	123.212	24.78642577659121	55.3486358163902	1133.2707576217672	1.1301150047691662	Gemüse-Salzgebäck	knabbergebaeck	Carbs		
267	267	267	267	267	267	267	267	267	4015427303104	Filinchen Pixels Kräuter Mix	100	99.0	123.837	24.3859313678097	39.8062831753639	1646.1362634005366	6.036977735615454	Brotchips	knabbergebaeck	Carbs		
268	268	268	268	268	268	268	268	268	4311501367322	Tortilla Chips - Hot Chili	100	95.0	124.305	17.36161857535879	10.1081450040059	1707.572743222329	5.396231374704348	Tortilla Chips	knabbergebaeck	Carbs	2.0	EURO
269	269	269	269	269	269	269	269	269	4388840102839	ja! - Stapelchips Paprika	100	102.0	125.846	25.759796167054404	12.3059242993311	1898.515600764172	0.7869867869110823	Kartoffelchips	knabbergebaeck	Carbs	0.68	EURO
270	270	270	270	270	270	270	270	270	4305720050783	Grissini al rosmarino	100	98.0	127.22	11.759444196485779	3.41752782915217	1618.9909708254522	9.74664142387217	Grissini &amp; Knusperstangen	knabbergebaeck	Carbs	1.53	EURO
271	271	271	271	271	271	271	271	271	5060042646258	Tyrrell's - Veg Crisps, Hand cooked English Crisps	100	93.0	127.857	31.718467753448177	52.1690343135387	1335.1399567088347	1.0819661086168344	Gemüse-Salzgebäck	knabbergebaeck	Carbs		
272	272	272	272	272	272	272	272	272	4260176790099	Maiswürmer Käse	100	144.0	133.179	37.66500600543095	6.2181592131018615	2193.9382992328437	5.001534269092095	Erdnuss- &amp; Maisflips	knabbergebaeck	Carbs	0.964	EURO
273	273	273	273	273	273	273	273	273	4000522006890	Pom-Bär Original	100	108.0	136.083	24.502164803905448	11.1580252034919	1888.4787010233367	0.6491097004902734	Kartoffelchips	knabbergebaeck	Carbs	1.6	EURO
274	274	274	274	274	274	274	274	274	4018077620003	Lorenz Knabbergebäck Party Clubs 200 g	100	112.0	138.401	15.41795264430598	0.467509260661761	1686.4184548669912	8.612351417842815	Cracker	knabbergebaeck	Carbs	4.47	EURO
275	275	275	275	275	275	275	275	275	4001518108796	Uncle Cracker NatSnacks Mit Pfeffer und Olivenöl	100	105.0	138.609	13.117039664870779	11.648068179291199	1577.5797427105279	9.25369624287751	Cracker	knabbergebaeck	Carbs	0.79	EURO
276	276	276	276	276	276	276	276	276	5060314480016	Mano Masa	100	130.0	152.766	21.44138972409798	9.655828578838301	1843.9209972523802	6.304659371575839	Tortilla Chips	knabbergebaeck	Carbs	2.28	EURO
277	277	277	277	277	277	277	277	277	4031446832616	XOX Riesenkäseflips	100	144.0	155.293	27.0314872383782	10.5359749748984	1917.755297072773	6.320473713977375	Käse- &amp; Blätterteiggebäck	knabbergebaeck	Carbs		
278	278	278	278	278	278	278	278	278	5410041001204	Lu - Tuc Original	100	137.0	162.588	18.450833190732556	2.6681454312185897	1734.0602707915546	8.244200837852034	Cracker	knabbergebaeck	Carbs		
279	279	279	279	279	279	279	279	279	20978525	Crusti Croc Mini Brotchips Mit Sauerrahm- und Zwiebel-Geschmack	100	171.0	184.123	26.171246822129607	3.46432247080694	1846.9952572469367	7.009719167822517	Brotchips	knabbergebaeck	Carbs	0.55	EURO
280	280	280	280	280	280	280	280	280	5053990101573	Pringles	100	163.0	213.24400000000003	24.900170422466697	29.8530986399656	1548.664599335524	3.687234198696705	Kartoffelchips	knabbergebaeck	Carbs		
281	281	281	281	281	281	281	281	281	5060283760003	Popcorn Leicht Meersalz Gesalzen20g	100	97.0	290.531	3.0997844910558183	41.6764787642541	280.45671245035993	6.790004171941027	Popcorn	knabbergebaeck	Carbs	0.56	EURO
282	282	282	282	282	282	282	282	282	4005009101884	Käse-Gebäckstangen	100	617.0	618.313	27.00172405464189	11.4860473870522	1893.9979376705185	10.729424999149384	Käse- &amp; Blätterteiggebäck	knabbergebaeck	Carbs		
283	283	283	283	283	283	283	283	283	4001518107584	DeBeukelaer CheeOps Gouda & Romano	100	589.0	687.077	23.08129300102522	27.4497298685398	1526.374011701005	10.260391121724908	Käse- &amp; Blätterteiggebäck	knabbergebaeck	Carbs		
284	284	284	284	284	284	284	284	284	22121875	Sun Snacks - Käse Stängli mit Butter und Schnittlauch Zwiebel Stängli mit Butter / Salz Stängli	100	1032.0	705.6419999999997	62.154126336018855	9.9439359589525	2852.0322244736285	4.550737416272313	Grissini &amp; Knusperstangen	knabbergebaeck	Carbs		
285	285	285	285	285	285	285	285	285	7611357010692	Käsechips	100	892.0	990.548	23.844	53.68	1201.12	17.791999999999994	Käse- &amp; Blätterteiggebäck	knabbergebaeck	Carbs		
286	286	286	286	286	286	286	286	286	4009790005628	Meienburg Sonnenblumenkerne	100	92.0	57.1	53.0	4.5	2590.0	21.3	Sonnenblumenkerne	saaten_koerner	Plant-based	0.276	EURO
287	287	287	287	287	287	287	287	287	8697420843922	Çekirdeko Salzige Sonnenblumenkerne	100	85.0	70.172	37.98297000977779	3.25330317062306	1856.1489117985752	15.264853985061645	Sonnenblumenkerne	saaten_koerner	Plant-based	0.45	EURO
288	288	288	288	288	288	288	288	288	4008407016415	Märsch Blaumohn	100	92.0	73.145	35.6	5.2	1911.0	19.2	Mohn	saaten_koerner	Plant-based	0.48	EURO
289	289	289	289	289	289	289	289	289	4005009106780	Leinsamen	100	92.0	75.626	33.6	6.4	1950.0	17.9	Leinsamen	saaten_koerner	Plant-based	0.413	EURO
290	290	290	290	290	290	290	290	290	4008258510001	Chia-Samen	100	92.0	78.32600000000002	30.74	5.8	2034.0	16.54	Weitere Saaten &amp; Kerne	saaten_koerner	Plant-based	1.6	EURO
291	291	291	291	291	291	291	291	291	4010355199850	Dm Bio Sesam Ungeschält	100	218.0	146.684	49.8	4.7	2440.0	17.7	Sesam	saaten_koerner	Plant-based	0.46	EURO
292	292	292	292	292	292	292	292	292	7610807015843	Coop Naturaplan Bio Pinienkerne	100	248.0	148.261	44.9	5.1	2460.0	31.6	Weitere Saaten &amp; Kerne	saaten_koerner	Plant-based	0.098	EURO
293	293	293	293	293	293	293	293	293	7610169013310	Migros Engagement Bio Pumpernickel	100	22.0	58.462	1.0688265077847958	45.2052479155141	861.3484209795122	5.344132538923978	Brot	backwaren	Sugary snacks	0.098	EURO
294	294	294	294	294	294	294	294	294	4305399028052	Naturkind - Pumpernickel	100	22.0	58.465	1.05401200309993	44.9431163556091	862.4146980719913	5.318314207940918	Brot	backwaren	Sugary snacks	0.6920000000000001	EURO
295	295	295	295	295	295	295	295	295	4009249020240	Lieken Urkorn – Kleines Kerni mit Sonnenblumenkernen	100	30.0	64.721	5.765990925744249	45.0640169190625	956.8634930944156	6.286966528588902	Brot	backwaren	Sugary snacks	1.524	EURO
296	296	296	296	296	296	296	296	296	4071800000824	Harry - Das volle Korn	100	27.0	66.907	1.1215157232649562	40.061503835272106	935.5690113255383	5.691214285633488	Brot	backwaren	Sugary snacks	0.318	EURO
297	297	297	297	297	297	297	297	297	4305615183169	enerBio Dinkel-Vollkornbrot	100	20.0	70.306	1.3120120350436713	46.5667147847484	271.40403173962966	5.680167487691084	Brot	backwaren	Sugary snacks	0.53	EURO
298	298	298	298	298	298	298	298	298	4388844029293	Rewe Bio Pumpernickel	100	20.0	70.822	1.380181125081141	44.9172263135253	215.81013955814203	5.8971375344376025	Brot	backwaren	Sugary snacks		
299	299	299	299	299	299	299	299	299	4071800039237	Harry Dinkel Vollkorn	100	39.0	74.97800000000002	7.647524813293879	37.789819226434005	945.8506655090243	7.723318543050097	Brot	backwaren	Sugary snacks	0.53	EURO
300	300	300	300	300	300	300	300	300	4316268413428	Korn Mühle - Roggenkraftbrot	100	31.0	76.635	1.1332087293383133	39.6902268823779	926.3229767433893	5.793965492895165	Brot	backwaren	Sugary snacks		
301	301	301	301	301	301	301	301	301	4388840101955	ja! - 6 Baguette-Brötchen	100	43.0	83.12200000000001	1.078702024899312	23.1257731219727	1106.8315195703465	9.073266606965868	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.13	EURO
302	302	302	302	302	302	302	302	302	4071800000879	Harry 1688 Unser Mildes	100	40.0	83.801	2.127469029659488	31.3780070162118	1029.5467271526145	7.566108660993412	Brot	backwaren	Sugary snacks	0.1	EURO
303	303	303	303	303	303	303	303	303	4009249022800	GOLDEN TOAST Meister Brötchen, 400 g	100	45.0	84.994	0.8685885335518031	16.858753584633902	1134.071462498584	9.074432229668501	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.381	EURO
304	304	304	304	304	304	304	304	304	4009249038658	LIEKEN URKORN Bauernmild Brot, 500 g	100	42.0	85.09	2.174340704725822	27.707376928983106	1064.6151189428292	7.797334575169969	Brot	backwaren	Sugary snacks	1.524	EURO
305	305	305	305	305	305	305	305	305	4316268388948	Korn Mühle Weizenmischbrot	100	41.0	85.354	2.2263938932746346	30.964735295229	1049.1127190147563	7.4483399266691155	Brot	backwaren	Sugary snacks		
306	306	306	306	306	306	306	306	306	4311501461150	Gut & Günstig Milde Bauern Schnitte	100	41.0	85.491	2.1275000338899988	29.96552150616149	1029.5380613371526	7.5661850084411695	Brot	backwaren	Sugary snacks		
307	307	307	307	307	307	307	307	307	4316268385275	BioBio - Roggenbrötchen	100	44.0	88.302	2.7551240028276363	28.473119054534504	1109.0718761808087	7.321082577980714	Brötchen zum Aufbacken	backwaren	Sugary snacks		
308	308	308	308	308	308	308	308	308	2400940001798	Chiabrot	59	50.0	90.248	11.8227879214283	10.0293147844675	838.9723249157463	5.336239607141493	Brot	backwaren	Sugary snacks		
309	309	309	309	309	309	309	309	309	4008577006025	Coppenrath & Wiese Mehrkornbrötchen	100	51.0	90.332	4.587360343001111	25.5883893759101	1162.9735822986195	9.129442608592964	Brötchen zum Aufbacken	backwaren	Sugary snacks		
310	310	310	310	310	310	310	310	310	20364045	Grafschalter Megaburger Brötchen Classic	100	51.0	90.365	7.673495156617639	27.7572179730712	1228.1903638209085	6.616356518774433	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.13	EURO
311	311	311	311	311	311	311	311	311	4311501479896	Gut & Günstig - Hamburger Buns mit Sesam	100	54.0	91.292	4.981558677481748	17.8624630007386	1244.5358591427612	8.920580920463166	Sandwichbrot, Hotdogs &amp; Hamburgerbuns	backwaren	Sugary snacks		
312	312	312	312	312	312	312	312	312	4311596476107	Gut & Günstig Hamburger Buns	100	57.0	92.65	6.812580439790286	17.0945885394073	1300.7972691541377	8.445628395047954	Brötchen zum Aufbacken	backwaren	Sugary snacks		
313	313	313	313	313	313	313	313	313	4311596466641	Gut & Günstig - Laugenbrezeln zum Aufbacken	100	43.0	93.204	1.9338474724890244	30.2123597198268	947.5855010791296	7.455510341539428	Brötchen zum Aufbacken	backwaren	Sugary snacks		
314	314	314	314	314	314	314	314	314	4300175452205	K Bio - Hafermalzbrötchen	100	51.0	94.287	1.7330297338034444	18.1642526661097	1132.189401368729	9.29264923920858	Brötchen zum Aufbacken	backwaren	Sugary snacks		
315	315	315	315	315	315	315	315	315	7616700003949	Migros Frischback-Semmeli	100	52.0	96.623	0.9449330636870048	23.2656004812371	1100.6044668916313	10.439618535454676	Brötchen zum Aufbacken	backwaren	Sugary snacks		
316	316	316	316	316	316	316	316	316	4388844140523	REWE Laugenstangen zum Selbstbacke	100	47.0	101.172	0.8066397609498107	32.936500592116296	922.7413425295397	8.888324921312288	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.158	EURO
317	317	317	317	317	317	317	317	317	4388844007390	REWE - Bio Weizenvollkorn-Toastbrot	100	57.0	102.981	3.5184412190717285	26.7146196645	1120.697243477092	9.719083924952814	Toastbrot &amp; Toasties	backwaren	Sugary snacks		
318	318	318	318	318	318	318	318	318	4009249022145	GOLDEN TOAST Roggenbrötchen	100	47.0	103.371	0.978680562183842	29.9187629069168	969.2943129442267	7.476456986351101	Brötchen zum Aufbacken	backwaren	Sugary snacks		
319	319	319	319	319	319	319	319	319	4071800000510	Sammy's - Super Sandwich Vollkorn	100	56.0	103.479	3.3641233173938194	31.085020069201	1044.7441121877648	10.245331977333393	Sandwichbrot, Hotdogs &amp; Hamburgerbuns	backwaren	Sugary snacks		
320	320	320	320	320	320	320	320	320	4016424364228	Knack & Back  Sonntags-Brötchen	100	67.0	128.01	2.7094925332990534	11.4588656816191	1083.7389283452142	7.473457967474038	Brötchen zum Aufbacken	backwaren	Sugary snacks	1.3	EURO
321	321	321	321	321	321	321	321	321	4334011090924	TiP 6 Sonntagsbrötchen zum Fertigbacken	100	73.0	136.36	3.1957481343514376	0.0338364859954784	1027.9209705789895	7.318063967984942	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.298	EURO
322	322	322	322	322	322	322	322	322	4016424510168	Knack & Back 6 Sonntagsbrötchen …ofenfrisch	100	76.0	155.44299999999996	2.805098117795228	10.291034021645801	1014.9448513448745	5.973964839317567	Brötchen zum Aufbacken	backwaren	Sugary snacks	1.3	EURO
323	323	323	323	323	323	323	323	323	4900249001058	“Golden Toast Rosinenschnitten“	100	77.0	157.218	4.484216719273218	23.520200263206394	1201.0746493409765	4.3253406467870095	Hefezopf, Stollen &amp; Hefegebäck	backwaren	Sugary snacks		
324	324	324	324	324	324	324	324	324	4311596475551	Gut & Günstig - Milchbrötchen	100	113.0	181.199	9.929576545997008	24.141089469580496	1287.8766582905207	7.610079825346109	Hefezopf, Stollen &amp; Hefegebäck	backwaren	Sugary snacks		
325	325	325	325	325	325	325	325	325	4316268487054	Kornmühle 8 Weizenbrötchen zum Fertigbacken	100	14.0	223.72	0.02963321845238868	92.0286643594623	25.36932714753064	0.3029173443346752	Brötchen zum Aufbacken	backwaren	Sugary snacks	0.184	EURO
326	326	326	326	326	326	326	326	326	7616700192698	M-Classic Butterzopf gross Frischback	100	188.0	294.209	8.360074184653405	22.614834154444605	1291.7072125499851	9.374601653364897	Hefezopf, Stollen &amp; Hefegebäck	backwaren	Sugary snacks	0.13	EURO
327	327	327	327	327	327	327	327	327	9005015012216	Tiroler Butterzopf	100	165.0	303.552	8.899783315969216	33.1058862092819	1166.8084594700224	5.67520126610857	Hefezopf, Stollen &amp; Hefegebäck	backwaren	Sugary snacks	1.66	EURO
328	328	328	328	328	328	328	328	328	4012860003110	Bautz'ner - Senf mittelscharf	100	20.0	67.115	6.659617578430964	80.27022264174859	394.3340111754548	4.79494421432456	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	0.25	EURO
329	329	329	329	329	329	329	329	329	4005500087762	Thomy - Delikatess-Senf mittelscharf	100	28.0	76.084	8.363956857918481	73.58364195854742	501.15063839820687	6.044450027779745	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	0.12	EURO
330	330	330	330	330	330	330	330	330	4388844058019	ja! Delikatess Mayonnaise mit 80% Rapsöl	100	183.0	118.338	74.22174941334202	8.707172541295073	2835.8610467881654	1.322098617249804	Mayonnaise	mayo_ketchup_senf	Other	1.55	EURO
331	331	331	331	331	331	331	331	331	8712100345692	Knorr Pommes Sauce	100	95.0	125.761	32.69342954617827	46.5329905628049	1409.0347391100656	0.8125807790235463	Mayonnaise	mayo_ketchup_senf	Other		
332	332	332	332	332	332	332	332	332	8715700422053	Heinz salatcreme	100	67.0	126.386	23.154416401845133	67.4137085272124	947.0651047062114	0.5974096906540943	Mayonnaise	mayo_ketchup_senf	Other		
333	333	333	333	333	333	333	333	333	8722700046790	Maille Dijonnaise	100	122.0	142.37	37.961842409143635	40.49292214721551	1545.7642823228632	1.2559218178711733	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	1.08	EURO
334	334	334	334	334	334	334	334	334	42094739	Löwensenf süß	100	71.0	143.066	7.622343806745423	39.89117237498849	981.4851028139736	6.213893566411798	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	0.6	EURO
335	335	335	335	335	335	335	335	335	4104720000015	Händlmaier's Hausmachersenf - süß	100	53.0	150.125	3.373311086567646	47.102443561044204	823.3090117507543	2.993057277966959	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	0.9	EURO
336	336	336	336	336	336	336	336	336	42094722	Löwensenf Senf extra scharf im Glas 250 ml	100	76.0	158.59799999999996	10.89994368844291	59.98351965490949	670.1179503889309	7.874186692789012	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other		
337	337	337	337	337	337	337	337	337	4000339057726	Miracle Whip	100	88.0	159.196	22.841588350963217	59.6887021609241	1061.6443370364884	0.2999564226665922	Mayonnaise	mayo_ketchup_senf	Other	1.84	EURO
338	338	338	338	338	338	338	338	338	4019736006121	ZWERGENWIESE Curry Ketchup, 500 ml	100	125.0	499.995	0.5546001320338135	63.4279477440166	541.2034796970942	3.162964828765149	Curry- &amp; Gewürzketchup	mayo_ketchup_senf	Other	0.39799999999999996	EURO
339	339	339	339	339	339	339	339	339	8715700012506	Heinz – Tomato Ketchup	100	94.0	551.735	0.13802552649343622	70.5887772789013	449.6147646088562	0.3905623284390301	Tomatenketchup	mayo_ketchup_senf	Other	0.4480000000000001	EURO
340	340	340	340	340	340	340	340	340	4388844267176	Rewe Ja! Tomaten Ketchup	100	152.0	623.635	0.3758410513600902	62.437387495129	448.164531584462	3.724553777626616	Tomatenketchup	mayo_ketchup_senf	Other	11.09	EURO
341	341	341	341	341	341	341	341	341	4400139006069	Werder Bio Tomaten Ketchup	100	145.0	638.355	0.17474535499487984	67.131802071221	459.1473775096977	3.2305750045858703	Tomatenketchup	mayo_ketchup_senf	Other	0.25	EURO
342	342	342	342	342	342	342	342	342	4000339001125	Kraft Tomaten Ketchup groß 750 ml	100	163.0	741.813	0.1443646676698861	66.1710417441111	480.51150983847657	2.529130184032626	Tomatenketchup	mayo_ketchup_senf	Other	0.34700000000000003	EURO
343	343	343	343	343	343	343	343	343	9300657036270	Heinz American Mustard New York Style Mild	100	240.0	931.538	5.0737020000665005	79.08128459968341	363.41412768246994	3.7201871572434273	Senf &amp; Senfsaucen	mayo_ketchup_senf	Other	0.68	EURO
344	344	344	344	344	344	344	344	344	4260397980088	Berioo Bio Kakao-Nibs	100	74.0	67.14	24.5	5.1	1690.0	19.8	Kakaopulver ohne Zucker	kakao_trinkschokolade	Beverages	0.738	EURO
345	345	345	345	345	345	345	345	345	7622300002848	SUCHARD Kakao Express	100	41.0	80.57600000000002	4.56	21.318144009598	1324.0366734791453	3.989	Instantkakao	kakao_trinkschokolade	Beverages	0.34	EURO
346	346	346	346	346	346	346	346	346	4025500154714	milka schhikolade	100	120.0	619.371	1.6379224523986518	81.7783924857169	316.2623284370375	3.045900619602796	Kakao- &amp; Schokogetränke	kakao_trinkschokolade	Beverages	1.77	EURO
347	347	347	347	347	347	347	347	347	29005017	Diadem - Raffinade Zucker	100	34.0	70.345	0.0	0.0	1700.0	0.0	Zucker	backzutaten_suessungsmittel	Other		
348	348	348	348	348	348	348	348	348	7610200340689	Bio Zucker Feinkristall	100	34.0	70.345	0.0	0.0	1700.0	0.0	Zucker	backzutaten_suessungsmittel	Other	1.14	EURO
349	349	349	349	349	349	349	349	349	4000400112156	Mondamin Pfannkuchen Teig-Mix  198 g	100	58.0	84.463	3.2558740594805062	0.33840545351519	1559.9637099367926	10.921230963255065	Kuchen-, Torten- &amp; Keksbackmischungen	backzutaten_suessungsmittel	Other		
350	350	350	350	350	350	350	350	350	4000521890001	Dr.Oetker Muffins 370 g	100	62.0	100.271	11.18252032513156	6.047556736763308	1335.3097322100505	4.335745402820836	Kuchen-, Torten- &amp; Keksbackmischungen	backzutaten_suessungsmittel	Other	0.65	EURO
351	351	351	351	351	351	351	351	351	4311501408506	Feine Marzipan Rohmasse	100	128.0	128.378	26.945999999999998	17.5430278572071	1876.4023332294348	11.448	Rohmarzipan &amp; Persipan	backzutaten_suessungsmittel	Other	0.75	EURO
352	352	352	352	352	352	352	352	352	40352916	Ruf Blattgelantine Weiss  20 g	100	257.0	132.68	0.1	10.8	1481.0	86.9	Gelatine, Geliermittel &amp; Sahnesteif	backzutaten_suessungsmittel	Other	0.85	EURO
353	353	353	353	353	353	353	353	353	4104420134782	Alnatura Lübecker Marzipan Rohmasse	100	131.0	137.452	25.948	22.461999998834	1773.5020000202578	11.024	Rohmarzipan &amp; Persipan	backzutaten_suessungsmittel	Other	2.8	EURO
354	354	354	354	354	354	354	354	354	4005009134004	Roh-Rohrzucker	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	backzutaten_suessungsmittel	Other	2.4	EURO
355	355	355	355	355	355	355	355	355	4006544493403	Südzucker Weisser Rohrzucker	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	backzutaten_suessungsmittel	Other	0.5	EURO
356	356	356	356	356	356	356	356	356	4104420021785	Alnatura Bio Rohrohr Zucker 1 kg	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	backzutaten_suessungsmittel	Other		
